31,infer,diff,mlpack,5.357569456100464,https://github.com/mlpack/mlpack/commit/d65abd53b4a3fb882b156fbac23714c571cc29cf,https://github.com/mlpack/mlpack/commit/d65abd53b4a3fb882b156fbac23714c571cc29cf,hoeffding_tree_main.cpp,src/mlpack/methods/hoeffding_trees/hoeffding_tree_main.cpp,1,1,0,not detected
37,infer,diff,mlpack,6.330822944641113,https://github.com/mlpack/mlpack/commit/f2e17ed47fbf056c6856501953debb5d97610867,https://github.com/mlpack/mlpack/commit/f2e17ed47fbf056c6856501953debb5d97610867,kmeans_main.cpp,src/mlpack/methods/kmeans/kmeans_main.cpp,1,1,0,not detected
40,infer,diff,mlpack,5.820410966873169,https://github.com/mlpack/mlpack/commit/ba9a82e91429095812b8f3a71c5eadf1f820e31d,https://github.com/mlpack/mlpack/commit/ba9a82e91429095812b8f3a71c5eadf1f820e31d,nca_main.cpp,src/mlpack/methods/nca/nca_main.cpp,4,1,0,not detected
64,infer,diff,numpy,2.094773530960083,https://github.com/numpy/numpy/commit/ec6b1aef8d81a06385f9602688c500009f71b41c,https://github.com/numpy/numpy/commit/ec6b1aef8d81a06385f9602688c500009f71b41c,array_method.c,numpy/core/src/multiarray/array_method.c,5,4,2,detected,array_method.c:492: error: Uninitialized Value\n  The value read from nargs was never initialized.\n  490.     int nargs = meth->method->nin + meth->method->nout;\n  491. \n  492.     for (int i = 0; i < nargs; i++) {\n                           ^\n  493.         Py_XDECREF(meth->dtypes[i]);\n  494.     }\n,"array_method.c:802: error: Dead Store\n  The value written to &mask (type char*) is never used.\n  800.     char **dataptrs = auxdata->dataptrs;\n  801.     memcpy(dataptrs, data, nargs * sizeof(char *));\n  802.     char *mask = data[nargs];\n           ^\n  803.     npy_intp mask_stride = strides[nargs];\n  804. \n\n\nFound 2 issues\n                Issue Type(ISSUED_TYPE_ID): #\n  Uninitialized Value(UNINITIALIZED_VALUE): 1\n                    Dead Store(DEAD_STORE): 1"
65,infer,diff,numpy,2.2937381267547607,https://github.com/numpy/numpy/commit/0ed58f8b3eabb82f82176f58a311d7e3a0d4da32,https://github.com/numpy/numpy/commit/0ed58f8b3eabb82f82176f58a311d7e3a0d4da32,ufunc_object.c,numpy/core/src/umath/ufunc_object.c,1,2,4,detected,"ufunc_object.c:160: error: Dead Store\n  The value written to &retstatus (type int) is never used.\n  158.     /* clearing is done for backward compatibility */\n  159.     int retstatus;\n  160.     retstatus = npy_clear_floatstatus_barrier((char*)&retstatus);\n           ^\n  161. \n  162.     return PyUFunc_handlefperr(errmask, errobj, retstatus, first);\n","ufunc_object.c:220: error: Uninitialized Value\n  The value read from priority was never initialized.\n  218.                 double priority = PyArray_GetPriority(with_method[i],\n  219.                                                       NPY_PRIORITY);\n  220.                 if (priority > maxpriority) {\n                           ^\n  221.                     maxpriority = priority;\n  222.                     Py_DECREF(method);\n",ufunc_object.c:221: error: Uninitialized Value\n  The value read from priority was never initialized.\n  219.                                                       NPY_PRIORITY);\n  220.                 if (priority > maxpriority) {\n  221.                     maxpriority = priority;\n                           ^\n  222.                     Py_DECREF(method);\n  223.                     method = methods[i];\n,"ufunc_object.c:514: error: Uninitialized Value\n  The value read from res was never initialized.\n  512. \n  513.         /* try __array_wrap__(obj) if the context argument is not accepted  */\n  514.         if (res == NULL && PyErr_ExceptionMatches(PyExc_TypeError)) {\n                   ^\n  515.             PyErr_Clear();\n  516.             res = PyObject_CallFunctionObjArgs(wrap, obj, NULL);\n\n\nFound 11 issues (console output truncated to 5, see '/media/nimashiri/DATA/vsprojects/ICSE23/infer-out/report.txt' for the full list)\n                Issue Type(ISSUED_TYPE_ID): #\n  Uninitialized Value(UNINITIALIZED_VALUE): 10\n                    Dead Store(DEAD_STORE): 1"
70,infer,diff,numpy,2.468841791152954,https://github.com/numpy/numpy/commit/4b971415cd44ab42f4853c3cd5639ff14a9c329d,https://github.com/numpy/numpy/commit/4b971415cd44ab42f4853c3cd5639ff14a9c329d,ufunc_object.c,numpy/core/src/umath/ufunc_object.c,1,0,4,detected,"ufunc_object.c:147: error: Dead Store\n  The value written to &retstatus (type int) is never used.\n  145.     /* clearing is done for backward compatibility */\n  146.     int retstatus;\n  147.     retstatus = npy_clear_floatstatus_barrier((char*)&retstatus);\n           ^\n  148. \n  149.     return PyUFunc_handlefperr(errmask, errobj, retstatus, first);\n","ufunc_object.c:207: error: Uninitialized Value\n  The value read from priority was never initialized.\n  205.                 double priority = PyArray_GetPriority(with_method[i],\n  206.                                                       NPY_PRIORITY);\n  207.                 if (priority > maxpriority) {\n                           ^\n  208.                     maxpriority = priority;\n  209.                     Py_DECREF(method);\n",ufunc_object.c:208: error: Uninitialized Value\n  The value read from priority was never initialized.\n  206.                                                       NPY_PRIORITY);\n  207.                 if (priority > maxpriority) {\n  208.                     maxpriority = priority;\n                           ^\n  209.                     Py_DECREF(method);\n  210.                     method = methods[i];\n,"ufunc_object.c:501: error: Uninitialized Value\n  The value read from res was never initialized.\n  499. \n  500.         /* try __array_wrap__(obj) if the context argument is not accepted  */\n  501.         if (res == NULL && PyErr_ExceptionMatches(PyExc_TypeError)) {\n                   ^\n  502.             PyErr_Clear();\n  503.             res = PyObject_CallFunctionObjArgs(wrap, obj, NULL);\n\n\nFound 11 issues (console output truncated to 5, see '/media/nimashiri/DATA/vsprojects/ICSE23/infer-out/report.txt' for the full list)\n                Issue Type(ISSUED_TYPE_ID): #\n  Uninitialized Value(UNINITIALIZED_VALUE): 10\n                    Dead Store(DEAD_STORE): 1"
72,infer,diff,numpy,1.825028657913208,https://github.com/numpy/numpy/commit/40ea4aadb82be7aea3e0d28221288d11a9bf7cb8,https://github.com/numpy/numpy/commit/40ea4aadb82be7aea3e0d28221288d11a9bf7cb8,nditer_pywrap.c,numpy/core/src/multiarray/nditer_pywrap.c,1,1,0,not detected
75,infer,diff,numpy,1.4199235439300537,https://github.com/numpy/numpy/commit/be09bb6ba4d27fbd1f667d34bb2f11cccb446d65,https://github.com/numpy/numpy/commit/be09bb6ba4d27fbd1f667d34bb2f11cccb446d65,convert_datatype.c,numpy/core/src/multiarray/convert_datatype.c,7,2,0,not detected
76,infer,diff,numpy,2.6129705905914307,https://github.com/numpy/numpy/commit/548b8c72d66bb279d7c6dea9c2ff67e7ec21c7da,https://github.com/numpy/numpy/commit/548b8c72d66bb279d7c6dea9c2ff67e7ec21c7da,ufunc_object.c,numpy/core/src/umath/ufunc_object.c,1,0,4,detected,"ufunc_object.c:147: error: Dead Store\n  The value written to &retstatus (type int) is never used.\n  145.     /* clearing is done for backward compatibility */\n  146.     int retstatus;\n  147.     retstatus = npy_clear_floatstatus_barrier((char*)&retstatus);\n           ^\n  148. \n  149.     return PyUFunc_handlefperr(errmask, errobj, retstatus, first);\n","ufunc_object.c:207: error: Uninitialized Value\n  The value read from priority was never initialized.\n  205.                 double priority = PyArray_GetPriority(with_method[i],\n  206.                                                       NPY_PRIORITY);\n  207.                 if (priority > maxpriority) {\n                           ^\n  208.                     maxpriority = priority;\n  209.                     Py_DECREF(method);\n",ufunc_object.c:208: error: Uninitialized Value\n  The value read from priority was never initialized.\n  206.                                                       NPY_PRIORITY);\n  207.                 if (priority > maxpriority) {\n  208.                     maxpriority = priority;\n                           ^\n  209.                     Py_DECREF(method);\n  210.                     method = methods[i];\n,"ufunc_object.c:501: error: Uninitialized Value\n  The value read from res was never initialized.\n  499. \n  500.         /* try __array_wrap__(obj) if the context argument is not accepted  */\n  501.         if (res == NULL && PyErr_ExceptionMatches(PyExc_TypeError)) {\n                   ^\n  502.             PyErr_Clear();\n  503.             res = PyObject_CallFunctionObjArgs(wrap, obj, NULL);\n\n\nFound 11 issues (console output truncated to 5, see '/media/nimashiri/DATA/vsprojects/ICSE23/infer-out/report.txt' for the full list)\n                Issue Type(ISSUED_TYPE_ID): #\n  Uninitialized Value(UNINITIALIZED_VALUE): 10\n                    Dead Store(DEAD_STORE): 1"
77,infer,diff,numpy,1.3852534294128418,https://github.com/numpy/numpy/commit/bfc3d87e1d85913918c39db7c1afd177578bc3ab,https://github.com/numpy/numpy/commit/bfc3d87e1d85913918c39db7c1afd177578bc3ab,convert_datatype.c,numpy/core/src/multiarray/convert_datatype.c,13,10,0,not detected
78,infer,diff,numpy,1.3199994564056396,https://github.com/numpy/numpy/commit/ced57c47b24b1b2ff275fef2b633a2b227a7a5cd,https://github.com/numpy/numpy/commit/ced57c47b24b1b2ff275fef2b633a2b227a7a5cd,convert_datatype.c,numpy/core/src/multiarray/convert_datatype.c,1,0,0,not detected
86,infer,diff,numpy,1.2341156005859375,https://github.com/numpy/numpy/commit/d2a608224de02dff0c62cc2eeab3882a5402cb91,https://github.com/numpy/numpy/commit/d2a608224de02dff0c62cc2eeab3882a5402cb91,override.c,numpy/core/src/umath/override.c,1,1,0,not detected
87,infer,diff,numpy,3.6006510257720947,https://github.com/numpy/numpy/commit/2ccc7942f072b7fdbe54f148cdcb6a7d79388a89,https://github.com/numpy/numpy/commit/2ccc7942f072b7fdbe54f148cdcb6a7d79388a89,array_coercion.c,numpy/core/src/multiarray/array_coercion.c,1,0,0,not detected
87,infer,diff,numpy,2.0916872024536133,https://github.com/numpy/numpy/commit/2ccc7942f072b7fdbe54f148cdcb6a7d79388a89,https://github.com/numpy/numpy/commit/2ccc7942f072b7fdbe54f148cdcb6a7d79388a89,buffer.c,numpy/core/src/multiarray/buffer.c,1,0,1,detected,"buffer.c starting\nbuffer.c DONE\n\nbuffer.c:880: error: Uninitialized Value\n  The value read from info was never initialized.\n  878.      */\n  879.     _buffer_info_t *info = _buffer_get_info(&scalar->_buffer_info, self, flags);\n  880.     if (info == NULL) {\n               ^\n  881.         return -1;\n  882.     }\n\n\nFound 1 issue\n                Issue Type(ISSUED_TYPE_ID): #\n  Uninitialized Value(UNINITIALIZED_VALUE): 1"
87,infer,diff,numpy,0.9489889144897461,https://github.com/numpy/numpy/commit/2ccc7942f072b7fdbe54f148cdcb6a7d79388a89,https://github.com/numpy/numpy/commit/2ccc7942f072b7fdbe54f148cdcb6a7d79388a89,legacy_dtype_implementation.c,numpy/core/src/multiarray/legacy_dtype_implementation.c,2,0,0,not detected
91,infer,diff,numpy,1.2924771308898926,https://github.com/numpy/numpy/commit/fe16f90d637e6b1e4f7835f286bb4ae40f76e753,https://github.com/numpy/numpy/commit/fe16f90d637e6b1e4f7835f286bb4ae40f76e753,multiarraymodule.c,numpy/core/src/multiarray/multiarraymodule.c,7,0,1,detected,multiarraymodule.c starting\nmultiarraymodule.c DONE\n\nmultiarraymodule.c:117: error: Uninitialized Value\n  The value read from priority was never initialized.\n  115. \n  116.     if (PyArray_CheckExact(obj)) {\n  117.         return priority;\n               ^\n  118.     }\n  119.     else if (PyArray_CheckAnyScalarExact(obj)) {\n\n\nFound 1 issue\n                Issue Type(ISSUED_TYPE_ID): #\n  Uninitialized Value(UNINITIALIZED_VALUE): 1
93,infer,diff,numpy,2.1184799671173096,https://github.com/numpy/numpy/commit/c946dbaed8737af68fee8de44cbde7169a8ec75c,https://github.com/numpy/numpy/commit/c946dbaed8737af68fee8de44cbde7169a8ec75c,ufunc_object.c,numpy/core/src/umath/ufunc_object.c,1,0,4,detected,"ufunc_object.c:144: error: Dead Store\n  The value written to &retstatus (type int) is never used.\n  142.     /* clearing is done for backward compatibility */\n  143.     int retstatus;\n  144.     retstatus = npy_clear_floatstatus_barrier((char*)&retstatus);\n           ^\n  145. \n  146.     return PyUFunc_handlefperr(errmask, errobj, retstatus, first);\n","ufunc_object.c:204: error: Uninitialized Value\n  The value read from priority was never initialized.\n  202.                 double priority = PyArray_GetPriority(with_method[i],\n  203.                                                       NPY_PRIORITY);\n  204.                 if (priority > maxpriority) {\n                           ^\n  205.                     maxpriority = priority;\n  206.                     Py_DECREF(method);\n",ufunc_object.c:205: error: Uninitialized Value\n  The value read from priority was never initialized.\n  203.                                                       NPY_PRIORITY);\n  204.                 if (priority > maxpriority) {\n  205.                     maxpriority = priority;\n                           ^\n  206.                     Py_DECREF(method);\n  207.                     method = methods[i];\n,"ufunc_object.c:414: error: Uninitialized Value\n  The value read from obj was never initialized.\n  412.     if (kwds != NULL) {\n  413.         obj = PyDict_GetItemWithError(kwds, npy_um_str_subok);\n  414.         if (obj == NULL && PyErr_Occurred()) {\n                   ^\n  415.             return -1;\n  416.         }\n\n\nFound 19 issues (console output truncated to 5, see '/media/nimashiri/DATA/vsprojects/ICSE23/infer-out/report.txt' for the full list)\n                Issue Type(ISSUED_TYPE_ID): #\n  Uninitialized Value(UNINITIALIZED_VALUE): 18\n                    Dead Store(DEAD_STORE): 1"
98,infer,diff,numpy,1.8194785118103027,https://github.com/numpy/numpy/commit/78080362911a36a2f4eff99a41b42dfb4c18c39c,https://github.com/numpy/numpy/commit/78080362911a36a2f4eff99a41b42dfb4c18c39c,buffer.c,numpy/core/src/multiarray/buffer.c,21,9,0,not detected
99,infer,diff,numpy,1.2747459411621094,https://github.com/numpy/numpy/commit/bb76bff17f86e468ca9fbc5071d95782dc932c10,https://github.com/numpy/numpy/commit/bb76bff17f86e468ca9fbc5071d95782dc932c10,descriptor.c,numpy/core/src/multiarray/descriptor.c,24,3,5,detected,"descriptor.c:3172: error: Uninitialized Value\n  The value read from res was never initialized.\n  3170.     res = PyObject_CallMethod(_numpy_dtype, ""__repr__"", ""O"", dtype);\n  3171.     Py_DECREF(_numpy_dtype);\n  3172.     return res;\n            ^\n  3173. }\n  3174. /*\n","descriptor.c:3188: error: Uninitialized Value\n  The value read from res was never initialized.\n  3186.     res = PyObject_CallMethod(_numpy_dtype, ""__str__"", ""O"", dtype);\n  3187.     Py_DECREF(_numpy_dtype);\n  3188.     return res;\n            ^\n  3189. }\n  3190. \n","descriptor.c:3270: error: Uninitialized Value\n  The value read from tup was never initialized.\n  3268.     }\n  3269.     tup = Py_BuildValue(""O"" NPY_SSIZE_T_PYFMT, self, length);\n  3270.     if (tup == NULL) {\n                ^\n  3271.         return NULL;\n  3272.     }\n","descriptor.c:3294: error: Uninitialized Value\n  The value read from obj was never initialized.\n  3292. {\n  3293.     PyObject *obj = PyDict_GetItemWithError(self->fields, op);\n  3294.     if (obj == NULL) {\n                ^\n  3295.         if (!PyErr_Occurred()) {\n  3296.             PyErr_Format(PyExc_KeyError,\n","descriptor.c:3311: error: Uninitialized Value\n  The value read from name was never initialized.\n  3309.     PyObject *name = PySequence_GetItem(self->names, i);\n  3310.     PyObject *ret;\n  3311.     if (name == NULL) {\n                ^\n  3312.         PyErr_Format(PyExc_IndexError,\n  3313.                      ""Field index %zd out of range."", i);\n\n\nFound 6 issues (console output truncated to 5, see '/media/nimashiri/DATA/vsprojects/ICSE23/infer-out/report.txt' for the full list)\n                Issue Type(ISSUED_TYPE_ID): #\n  Uninitialized Value(UNINITIALIZED_VALUE): 6"
102,infer,diff,numpy,1.0933411121368408,https://github.com/numpy/numpy/commit/0e4a4d4026e9fba72c5e063c59f243a755d8979a,https://github.com/numpy/numpy/commit/0e4a4d4026e9fba72c5e063c59f243a755d8979a,array_coercion.c,numpy/core/src/multiarray/array_coercion.c,2,2,0,not detected
102,infer,diff,numpy,1.3930559158325195,https://github.com/numpy/numpy/commit/0e4a4d4026e9fba72c5e063c59f243a755d8979a,https://github.com/numpy/numpy/commit/0e4a4d4026e9fba72c5e063c59f243a755d8979a,ctors.c,numpy/core/src/multiarray/ctors.c,3,0,5,detected,"ctors.c:101: error: Uninitialized Value\n  The value read from r was never initialized.\n   99.     int r = dtype->f->scanfunc(*fp, dptr, NULL, dtype);\n  100.     /* r can be EOF or the number of items read (0 or 1) */\n  101.     if (r == 1) {\n               ^\n  102.         return 0;\n  103.     }\n",ctors.c:104: error: Uninitialized Value\n  The value read from r was never initialized.\n  102.         return 0;\n  103.     }\n  104.     else if (r == EOF) {\n                    ^\n  105.         return -1;\n  106.     }\n,ctors.c:336: error: Dead Store\n  The value written to &tin (type char*) is never used.\n  334.     npy_intp i;\n  335.     char *tout = dst;\n  336.     char *tin = src;\n           ^\n  337. \n  338. #define _COPY_N_SIZE(size) \\n,ctors.c:335: error: Dead Store\n  The value written to &tout (type char*) is never used.\n  333. {\n  334.     npy_intp i;\n  335.     char *tout = dst;\n           ^\n  336.     char *tin = src;\n  337. \n,"ctors.c:639: error: Uninitialized Value\n  The value read from exc_value was never initialized.\n  637.     PyObject *exc_value = PyTuple_Pack(2, shape, (PyObject *)descr);\n  638.     Py_DECREF(shape);\n  639.     if (exc_value == NULL){\n               ^\n  640.         goto fail;\n  641.     }\n\n\nFound 6 issues (console output truncated to 5, see '/media/nimashiri/DATA/vsprojects/ICSE23/infer-out/report.txt' for the full list)\n                Issue Type(ISSUED_TYPE_ID): #\n  Uninitialized Value(UNINITIALIZED_VALUE): 4\n                    Dead Store(DEAD_STORE): 2"
103,infer,diff,numpy,1.4614522457122803,https://github.com/numpy/numpy/commit/b3544a1e1339834af30bc1f6fd9c8f1313b6a96c,https://github.com/numpy/numpy/commit/b3544a1e1339834af30bc1f6fd9c8f1313b6a96c,arrayobject.c,numpy/core/src/multiarray/arrayobject.c,4,1,0,not detected
104,infer,diff,numpy,1.153857946395874,https://github.com/numpy/numpy/commit/002fa2f4e77caee20e507ef151e30a77fd2099a5,https://github.com/numpy/numpy/commit/002fa2f4e77caee20e507ef151e30a77fd2099a5,array_coercion.c,numpy/core/src/multiarray/array_coercion.c,14,12,0,not detected
108,infer,diff,numpy,1.4004459381103516,https://github.com/numpy/numpy/commit/66c756ce333dc40120d4dd77b14517c6819cd410,https://github.com/numpy/numpy/commit/66c756ce333dc40120d4dd77b14517c6819cd410,ctors.c,numpy/core/src/multiarray/ctors.c,8,18,5,detected,"ctors.c:103: error: Uninitialized Value\n  The value read from r was never initialized.\n  101.     int r = dtype->f->scanfunc(*fp, dptr, NULL, dtype);\n  102.     /* r can be EOF or the number of items read (0 or 1) */\n  103.     if (r == 1) {\n               ^\n  104.         return 0;\n  105.     }\n",ctors.c:106: error: Uninitialized Value\n  The value read from r was never initialized.\n  104.         return 0;\n  105.     }\n  106.     else if (r == EOF) {\n                    ^\n  107.         return -1;\n  108.     }\n,ctors.c:338: error: Dead Store\n  The value written to &tin (type char*) is never used.\n  336.     npy_intp i;\n  337.     char *tout = dst;\n  338.     char *tin = src;\n           ^\n  339. \n  340. #define _COPY_N_SIZE(size) \\n,ctors.c:337: error: Dead Store\n  The value written to &tout (type char*) is never used.\n  335. {\n  336.     npy_intp i;\n  337.     char *tout = dst;\n           ^\n  338.     char *tin = src;\n  339. \n,"ctors.c:902: error: Uninitialized Value\n  The value read from exc_value was never initialized.\n  900.     PyObject *exc_value = PyTuple_Pack(2, shape, (PyObject *)descr);\n  901.     Py_DECREF(shape);\n  902.     if (exc_value == NULL){\n               ^\n  903.         goto fail;\n  904.     }\n\n\nFound 6 issues (console output truncated to 5, see '/media/nimashiri/DATA/vsprojects/ICSE23/infer-out/report.txt' for the full list)\n                Issue Type(ISSUED_TYPE_ID): #\n  Uninitialized Value(UNINITIALIZED_VALUE): 4\n                    Dead Store(DEAD_STORE): 2"
109,infer,diff,numpy,1.2783012390136719,https://github.com/numpy/numpy/commit/bec92c201c708e13265b935318ca0f585264a92e,https://github.com/numpy/numpy/commit/bec92c201c708e13265b935318ca0f585264a92e,descriptor.c,numpy/core/src/multiarray/descriptor.c,45,17,5,detected,"descriptor.c:3074: error: Uninitialized Value\n  The value read from res was never initialized.\n  3072.     res = PyObject_CallMethod(_numpy_dtype, ""__repr__"", ""O"", dtype);\n  3073.     Py_DECREF(_numpy_dtype);\n  3074.     return res;\n            ^\n  3075. }\n  3076. /*\n","descriptor.c:3090: error: Uninitialized Value\n  The value read from res was never initialized.\n  3088.     res = PyObject_CallMethod(_numpy_dtype, ""__str__"", ""O"", dtype);\n  3089.     Py_DECREF(_numpy_dtype);\n  3090.     return res;\n            ^\n  3091. }\n  3092. \n","descriptor.c:3211: error: Uninitialized Value\n  The value read from tup was never initialized.\n  3209.     }\n  3210.     tup = Py_BuildValue(""O"" NPY_SSIZE_T_PYFMT, self, length);\n  3211.     if (tup == NULL) {\n                ^\n  3212.         return NULL;\n  3213.     }\n",descriptor.c:3249: error: Uninitialized Value\n  The value read from obj was never initialized.\n  3247.     PyObject *s;\n  3248. \n  3249.     if (obj == NULL) {\n                ^\n  3250.         if (PyUnicode_Check(op)) {\n  3251.             s = PyUnicode_AsUnicodeEscapeString(op);\n,"descriptor.c:3274: error: Uninitialized Value\n  The value read from name was never initialized.\n  3272.     PyObject *name = PySequence_GetItem(self->names, i);\n  3273.     PyObject *ret;\n  3274.     if (name == NULL) {\n                ^\n  3275.         PyErr_Format(PyExc_IndexError,\n  3276.                      ""Field index %zd out of range."", i);\n\n\nFound 6 issues (console output truncated to 5, see '/media/nimashiri/DATA/vsprojects/ICSE23/infer-out/report.txt' for the full list)\n                Issue Type(ISSUED_TYPE_ID): #\n  Uninitialized Value(UNINITIALIZED_VALUE): 6"
110,infer,diff,numpy,1.5125670433044434,https://github.com/numpy/numpy/commit/0927f7bda1396007b8168192a1d181b0a34af89d,https://github.com/numpy/numpy/commit/0927f7bda1396007b8168192a1d181b0a34af89d,ctors.c,numpy/core/src/multiarray/ctors.c,6,1,5,detected,"ctors.c:101: error: Uninitialized Value\n  The value read from r was never initialized.\n   99.     int r = dtype->f->scanfunc(*fp, dptr, NULL, dtype);\n  100.     /* r can be EOF or the number of items read (0 or 1) */\n  101.     if (r == 1) {\n               ^\n  102.         return 0;\n  103.     }\n",ctors.c:104: error: Uninitialized Value\n  The value read from r was never initialized.\n  102.         return 0;\n  103.     }\n  104.     else if (r == EOF) {\n                    ^\n  105.         return -1;\n  106.     }\n,ctors.c:336: error: Dead Store\n  The value written to &tin (type char*) is never used.\n  334.     npy_intp i;\n  335.     char *tout = dst;\n  336.     char *tin = src;\n           ^\n  337. \n  338. #define _COPY_N_SIZE(size) \\n,ctors.c:335: error: Dead Store\n  The value written to &tout (type char*) is never used.\n  333. {\n  334.     npy_intp i;\n  335.     char *tout = dst;\n           ^\n  336.     char *tin = src;\n  337. \n,"ctors.c:990: error: Uninitialized Value\n  The value read from exc_value was never initialized.\n  988.     PyObject *exc_value = PyTuple_Pack(2, shape, (PyObject *)descr);\n  989.     Py_DECREF(shape);\n  990.     if (exc_value == NULL){\n               ^\n  991.         goto fail;\n  992.     }\n\n\nFound 6 issues (console output truncated to 5, see '/media/nimashiri/DATA/vsprojects/ICSE23/infer-out/report.txt' for the full list)\n                Issue Type(ISSUED_TYPE_ID): #\n  Uninitialized Value(UNINITIALIZED_VALUE): 4\n                    Dead Store(DEAD_STORE): 2"
116,infer,diff,numpy,1.152620553970337,https://github.com/numpy/numpy/commit/deea4983aedfa96905bbaee64e3d1de84144303f,https://github.com/numpy/numpy/commit/deea4983aedfa96905bbaee64e3d1de84144303f,common.c,numpy/core/src/multiarray/common.c,4,1,0,not detected
116,infer,diff,numpy,1.4970183372497559,https://github.com/numpy/numpy/commit/deea4983aedfa96905bbaee64e3d1de84144303f,https://github.com/numpy/numpy/commit/deea4983aedfa96905bbaee64e3d1de84144303f,ctors.c,numpy/core/src/multiarray/ctors.c,1,0,4,detected,ctors.c:65: error: Uninitialized Value\n  The value read from r was never initialized.\n  63.         return -1;\n  64.     }\n  65.     return r;\n          ^\n  66. }\n  67. \n,"ctors.c:75: error: Uninitialized Value\n  The value read from r was never initialized.\n  73.     int r = dtype->f->scanfunc(*fp, dptr, NULL, dtype);\n  74.     /* r can be EOF or the number of items read (0 or 1) */\n  75.     if (r == 1) {\n              ^\n  76.         return 0;\n  77.     }\n",ctors.c:305: error: Dead Store\n  The value written to &tin (type char*) is never used.\n  303.     npy_intp i;\n  304.     char *tout = dst;\n  305.     char *tin = src;\n           ^\n  306. \n  307. #define _COPY_N_SIZE(size) \\n,ctors.c:304: error: Dead Store\n  The value written to &tout (type char*) is never used.\n  302. {\n  303.     npy_intp i;\n  304.     char *tout = dst;\n           ^\n  305.     char *tin = src;\n  306. \n\n\nFound 4 issues\n                Issue Type(ISSUED_TYPE_ID): #\n  Uninitialized Value(UNINITIALIZED_VALUE): 2\n                    Dead Store(DEAD_STORE): 2
