12,flawfinder,CWE-401,mlpack,0.03161478042602539,https://github.com/mlpack/mlpack/commit/0e02c33cea0f8d19d079a51bcd7b5645492fe89a,https://github.com/mlpack/mlpack/commit/0e02c33cea0f8d19d079a51bcd7b5645492fe89a,sparse_coding_main.cpp,src/mlpack/methods/sparse_coding/sparse_coding_main.cpp,16,4,0,not detected
14,flawfinder,CWE-401,mlpack,0.0399324893951416,https://github.com/mlpack/mlpack/commit/5ee4a2f0175df8d4b7b6e73a022f46fa36e9c8f5,https://github.com/mlpack/mlpack/commit/5ee4a2f0175df8d4b7b6e73a022f46fa36e9c8f5,linear_regression_main.cpp,src/mlpack/methods/linear_regression/linear_regression_main.cpp,7,2,0,not detected
15,flawfinder,CWE-369,mlpack,0.032590389251708984,https://github.com/mlpack/mlpack/commit/38d2155f75f73b79b5746a6b6918c362e0c9040d,https://github.com/mlpack/mlpack/commit/38d2155f75f73b79b5746a6b6918c362e0c9040d,bukin_function.cpp,src/mlpack/core/optimizers/problems/bukin_function.cpp,3,2,0,not detected
15,flawfinder,CWE-369,mlpack,0.030550003051757812,https://github.com/mlpack/mlpack/commit/38d2155f75f73b79b5746a6b6918c362e0c9040d,https://github.com/mlpack/mlpack/commit/38d2155f75f73b79b5746a6b6918c362e0c9040d,bukin_function.hpp,src/mlpack/core/optimizers/problems/bukin_function.hpp,16,3,0,not detected
16,flawfinder,CWE-401,mlpack,0.033654212951660156,https://github.com/mlpack/mlpack/commit/c107ffc1c52c1b2e732327183b3626313a5630b1,https://github.com/mlpack/mlpack/commit/c107ffc1c52c1b2e732327183b3626313a5630b1,sparse_coding_main.cpp,src/mlpack/methods/sparse_coding/sparse_coding_main.cpp,16,4,0,not detected
18,flawfinder,CWE-401,mlpack,0.029995441436767578,https://github.com/mlpack/mlpack/commit/fdb379979755e7b22e4c8160883e5cd8ff2dfda3,https://github.com/mlpack/mlpack/commit/fdb379979755e7b22e4c8160883e5cd8ff2dfda3,linear_regression_main.cpp,src/mlpack/methods/linear_regression/linear_regression_main.cpp,7,2,0,not detected
21,flawfinder,CWE-476,mlpack,0.029987812042236328,https://github.com/mlpack/mlpack/commit/1fd5f323445ddc252d75dfdefeb39a8735a42c15,https://github.com/mlpack/mlpack/commit/1fd5f323445ddc252d75dfdefeb39a8735a42c15,cosine_tree.cpp,src/mlpack/core/tree/cosine_tree/cosine_tree.cpp,1,1,0,not detected
22,flawfinder,segfault,mlpack,0.029474496841430664,https://github.com/mlpack/mlpack/commit/331ef56c40686b9ad9b2cde238d438829dc431e7,https://github.com/mlpack/mlpack/commit/331ef56c40686b9ad9b2cde238d438829dc431e7,backtrace.cpp,src/mlpack/core/util/backtrace.cpp,4,9,2,117,"/media/nimashiri/DATA/vsprojects/ICSE23/vul_backtrace.cpp:117:  [5] (race) readlink:\n  This accepts filename arguments; if an attacker can move those files or\n  change the link content, a race condition results. Also, it does not\n  terminate with ASCII NUL. (CWE-362, CWE-20). Reconsider approach.\n    int l = readlink(""/proc/self/exe"", ename, sizeof(ename));",116,"/media/nimashiri/DATA/vsprojects/ICSE23/vul_backtrace.cpp:116:  [2] (buffer) char:\n  Statically-sized arrays can be improperly restricted, leading to potential\n  overflows or other issues (CWE-119!/CWE-120). Perform bounds checking, use\n  functions that limit length, or ensure that the size is larger than the\n  maximum possible length.\n    char ename[1024];\n\nANALYSIS SUMMARY:\n\nHits = 2\nLines analyzed = 211 in approximately 0.00 seconds (54318 lines/second)\nPhysical Source Lines of Code (SLOC) = 151\nHits@level = [0]   0 [1]   0 [2]   1 [3]   0 [4]   0 [5]   1\nHits@level+ = [0+]   2 [1+]   2 [2+]   2 [3+]   1 [4+]   1 [5+]   1\nHits/KSLOC@level+ = [0+] 13.245 [1+] 13.245 [2+] 13.245 [3+] 6.62252 [4+] 6.62252 [5+] 6.62252\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information."
23,flawfinder,segfault,mlpack,0.0307009220123291,https://github.com/mlpack/mlpack/commit/f347c56c8bdd80018b31180ceec22b4174733358,https://github.com/mlpack/mlpack/commit/f347c56c8bdd80018b31180ceec22b4174733358,print_pyx.cpp,src/mlpack/bindings/python/print_pyx.cpp,1,1,0,not detected
25,flawfinder,CWE-476,mlpack,0.028574466705322266,https://github.com/mlpack/mlpack/commit/d5358b7f399206431b99e1b24d0ecf1afb87e99f,https://github.com/mlpack/mlpack/commit/d5358b7f399206431b99e1b24d0ecf1afb87e99f,hoeffding_tree_model.cpp,src/mlpack/methods/hoeffding_trees/hoeffding_tree_model.cpp,4,4,0,not detected
26,flawfinder,CWE-125,mlpack,0.032479047775268555,https://github.com/mlpack/mlpack/commit/139ad60d5f2f450a3c08c00f3ecea970a48d277e,https://github.com/mlpack/mlpack/commit/139ad60d5f2f450a3c08c00f3ecea970a48d277e,cli.cpp,src/mlpack/core/util/cli.cpp,2,1,0,not detected
28,flawfinder,segfault,mlpack,0.03149151802062988,https://github.com/mlpack/mlpack/commit/2ec9b6ca75c8987e5bae064aac3608b4addcf235,https://github.com/mlpack/mlpack/commit/2ec9b6ca75c8987e5bae064aac3608b4addcf235,rectangle_tree.hpp,src/mlpack/core/tree/rectangle_tree.hpp,1,1,0,not detected
28,flawfinder,segfault,mlpack,0.029721498489379883,https://github.com/mlpack/mlpack/commit/2ec9b6ca75c8987e5bae064aac3608b4addcf235,https://github.com/mlpack/mlpack/commit/2ec9b6ca75c8987e5bae064aac3608b4addcf235,r_plus_tree_split_impl.hpp,src/mlpack/core/tree/rectangle_tree/r_plus_tree_split_impl.hpp,17,4,0,not detected
28,flawfinder,segfault,mlpack,0.0287628173828125,https://github.com/mlpack/mlpack/commit/2ec9b6ca75c8987e5bae064aac3608b4addcf235,https://github.com/mlpack/mlpack/commit/2ec9b6ca75c8987e5bae064aac3608b4addcf235,traits.hpp,src/mlpack/core/tree/rectangle_tree/traits.hpp,48,0,0,not detected
29,flawfinder,CWE-835,mlpack,0.028041839599609375,https://github.com/mlpack/mlpack/commit/256cd1c179c0114aaf1c8073a6ab73b37fe667f1,https://github.com/mlpack/mlpack/commit/256cd1c179c0114aaf1c8073a6ab73b37fe667f1,typedef.hpp,src/mlpack/core/tree/rectangle_tree/typedef.hpp,6,6,0,not detected
29,flawfinder,CWE-835,mlpack,0.03751659393310547,https://github.com/mlpack/mlpack/commit/256cd1c179c0114aaf1c8073a6ab73b37fe667f1,https://github.com/mlpack/mlpack/commit/256cd1c179c0114aaf1c8073a6ab73b37fe667f1,x_tree_split_impl.hpp,src/mlpack/core/tree/rectangle_tree/x_tree_split_impl.hpp,10,6,0,not detected
31,flawfinder,segfault,mlpack,0.030835866928100586,https://github.com/mlpack/mlpack/commit/d65abd53b4a3fb882b156fbac23714c571cc29cf,https://github.com/mlpack/mlpack/commit/d65abd53b4a3fb882b156fbac23714c571cc29cf,hoeffding_tree_main.cpp,src/mlpack/methods/hoeffding_trees/hoeffding_tree_main.cpp,1,1,0,not detected
32,flawfinder,CWE-401,mlpack,0.029744863510131836,https://github.com/mlpack/mlpack/commit/8983d407248ce5b3704d2e2349a7fe687bebd8b0,https://github.com/mlpack/mlpack/commit/8983d407248ce5b3704d2e2349a7fe687bebd8b0,cosine_tree.cpp,src/mlpack/core/tree/cosine_tree/cosine_tree.cpp,71,61,0,not detected
32,flawfinder,CWE-401,mlpack,0.029105663299560547,https://github.com/mlpack/mlpack/commit/8983d407248ce5b3704d2e2349a7fe687bebd8b0,https://github.com/mlpack/mlpack/commit/8983d407248ce5b3704d2e2349a7fe687bebd8b0,cosine_tree.hpp,src/mlpack/core/tree/cosine_tree/cosine_tree.hpp,37,34,0,not detected
34,flawfinder,CWE-401,mlpack,0.035303354263305664,https://github.com/mlpack/mlpack/commit/bf0e0239e988190e898d1729aa823f4bbd552c03,https://github.com/mlpack/mlpack/commit/bf0e0239e988190e898d1729aa823f4bbd552c03,r_tree_descent_heuristic_impl.hpp,src/mlpack/core/tree/rectangle_tree/r_tree_descent_heuristic_impl.hpp,10,1,0,not detected
34,flawfinder,CWE-401,mlpack,0.03362154960632324,https://github.com/mlpack/mlpack/commit/bf0e0239e988190e898d1729aa823f4bbd552c03,https://github.com/mlpack/mlpack/commit/bf0e0239e988190e898d1729aa823f4bbd552c03,r_tree_split_impl.hpp,src/mlpack/core/tree/rectangle_tree/r_tree_split_impl.hpp,10,10,0,not detected
34,flawfinder,CWE-401,mlpack,0.031273603439331055,https://github.com/mlpack/mlpack/commit/bf0e0239e988190e898d1729aa823f4bbd552c03,https://github.com/mlpack/mlpack/commit/bf0e0239e988190e898d1729aa823f4bbd552c03,rectangle_tree.hpp,src/mlpack/core/tree/rectangle_tree/rectangle_tree.hpp,5,0,0,not detected
34,flawfinder,CWE-401,mlpack,0.03018641471862793,https://github.com/mlpack/mlpack/commit/bf0e0239e988190e898d1729aa823f4bbd552c03,https://github.com/mlpack/mlpack/commit/bf0e0239e988190e898d1729aa823f4bbd552c03,rectangle_tree_impl.hpp,src/mlpack/core/tree/rectangle_tree/rectangle_tree_impl.hpp,28,5,0,not detected
35,flawfinder,CWE-401,mlpack,0.03152275085449219,https://github.com/mlpack/mlpack/commit/d881abd25e5439b01f7c71f114952c8425884cc0,https://github.com/mlpack/mlpack/commit/d881abd25e5439b01f7c71f114952c8425884cc0,r_tree_split_impl.hpp,src/mlpack/core/tree/rectangle_tree/r_tree_split_impl.hpp,46,17,0,not detected
35,flawfinder,CWE-401,mlpack,0.031084775924682617,https://github.com/mlpack/mlpack/commit/d881abd25e5439b01f7c71f114952c8425884cc0,https://github.com/mlpack/mlpack/commit/d881abd25e5439b01f7c71f114952c8425884cc0,rectangle_tree_impl.hpp,src/mlpack/core/tree/rectangle_tree/rectangle_tree_impl.hpp,6,6,0,not detected
35,flawfinder,CWE-401,mlpack,0.0317685604095459,https://github.com/mlpack/mlpack/commit/d881abd25e5439b01f7c71f114952c8425884cc0,https://github.com/mlpack/mlpack/commit/d881abd25e5439b01f7c71f114952c8425884cc0,allknn_main.cpp,src/mlpack/methods/neighbor_search/allknn_main.cpp,1,0,0,not detected
36,flawfinder,CWE-125,mlpack,0.029958486557006836,https://github.com/mlpack/mlpack/commit/bd7aef7910acf070c83acfea3da4568d3e7388b3,https://github.com/mlpack/mlpack/commit/bd7aef7910acf070c83acfea3da4568d3e7388b3,dt_utils.cpp,src/mlpack/methods/det/dt_utils.cpp,7,4,0,not detected
37,flawfinder,segfault,mlpack,0.030384063720703125,https://github.com/mlpack/mlpack/commit/f2e17ed47fbf056c6856501953debb5d97610867,https://github.com/mlpack/mlpack/commit/f2e17ed47fbf056c6856501953debb5d97610867,kmeans_main.cpp,src/mlpack/methods/kmeans/kmeans_main.cpp,1,1,0,not detected
38,flawfinder,CWE-125,mlpack,0.03230857849121094,https://github.com/mlpack/mlpack/commit/34ffa8bdc0be2d69197aebe2c31451f027847d5d,https://github.com/mlpack/mlpack/commit/34ffa8bdc0be2d69197aebe2c31451f027847d5d,dt_utils.cpp,src/mlpack/methods/det/dt_utils.cpp,1,1,0,not detected
40,flawfinder,CWE-191,mlpack,0.029154062271118164,https://github.com/mlpack/mlpack/commit/ba9a82e91429095812b8f3a71c5eadf1f820e31d,https://github.com/mlpack/mlpack/commit/ba9a82e91429095812b8f3a71c5eadf1f820e31d,nca.hpp,src/mlpack/methods/nca/nca.hpp,10,1,0,not detected
40,flawfinder,CWE-191,mlpack,0.02824115753173828,https://github.com/mlpack/mlpack/commit/ba9a82e91429095812b8f3a71c5eadf1f820e31d,https://github.com/mlpack/mlpack/commit/ba9a82e91429095812b8f3a71c5eadf1f820e31d,nca_impl.hpp,src/mlpack/methods/nca/nca_impl.hpp,6,3,0,not detected
40,flawfinder,CWE-191,mlpack,0.029831409454345703,https://github.com/mlpack/mlpack/commit/ba9a82e91429095812b8f3a71c5eadf1f820e31d,https://github.com/mlpack/mlpack/commit/ba9a82e91429095812b8f3a71c5eadf1f820e31d,nca_main.cpp,src/mlpack/methods/nca/nca_main.cpp,4,1,0,not detected
40,flawfinder,CWE-191,mlpack,0.02976083755493164,https://github.com/mlpack/mlpack/commit/ba9a82e91429095812b8f3a71c5eadf1f820e31d,https://github.com/mlpack/mlpack/commit/ba9a82e91429095812b8f3a71c5eadf1f820e31d,nca_softmax_error_function.hpp,src/mlpack/methods/nca/nca_softmax_error_function.hpp,12,0,0,not detected
40,flawfinder,CWE-191,mlpack,0.031206846237182617,https://github.com/mlpack/mlpack/commit/ba9a82e91429095812b8f3a71c5eadf1f820e31d,https://github.com/mlpack/mlpack/commit/ba9a82e91429095812b8f3a71c5eadf1f820e31d,nca_softmax_error_function_impl.hpp,src/mlpack/methods/nca/nca_softmax_error_function_impl.hpp,96,18,0,not detected
41,flawfinder,segfault,mlpack,0.032877206802368164,https://github.com/mlpack/mlpack/commit/492cf7fda92594cace8e81c902cd58fabd31242d,https://github.com/mlpack/mlpack/commit/492cf7fda92594cace8e81c902cd58fabd31242d,cli.cpp,src/mlpack/core/util/cli.cpp,1,1,0,not detected
42,flawfinder,CWE-369,mlpack,0.028670787811279297,https://github.com/mlpack/mlpack/commit/73ac5aaa1b5e86d23665d0b001a6026b6217af2d,https://github.com/mlpack/mlpack/commit/73ac5aaa1b5e86d23665d0b001a6026b6217af2d,discrete_distribution.cpp,src/mlpack/methods/hmm/distributions/discrete_distribution.cpp,18,3,0,not detected
44,flawfinder,segfault,mlpack,0.03024911880493164,https://github.com/mlpack/mlpack/commit/5f2c9814ee3d5ea5c12a606b7491afbefb0f5fc8,https://github.com/mlpack/mlpack/commit/5f2c9814ee3d5ea5c12a606b7491afbefb0f5fc8,fourier_series_expansion_aux.h,fastlib/branches/fastlib-stl/mlpack/series_expansion/fourier_series_expansion_aux.h,58,62,0,not detected
44,flawfinder,segfault,mlpack,0.02866339683532715,https://github.com/mlpack/mlpack/commit/5f2c9814ee3d5ea5c12a606b7491afbefb0f5fc8,https://github.com/mlpack/mlpack/commit/5f2c9814ee3d5ea5c12a606b7491afbefb0f5fc8,series_expansion_aux.cc,fastlib/branches/fastlib-stl/mlpack/series_expansion/series_expansion_aux.cc,22,24,0,not detected
45,flawfinder,segfault,mlpack,0.031533241271972656,https://github.com/mlpack/mlpack/commit/0b3f3b5bba2d9a57af78fa670505fcb14c34b7a8,https://github.com/mlpack/mlpack/commit/0b3f3b5bba2d9a57af78fa670505fcb14c34b7a8,nnsvm_main.cc,fastlib/branches/fastlib-stl/mlpack/nnsvm/nnsvm_main.cc,1,1,0,not detected
46,flawfinder,segfault,mlpack,0.03116607666015625,https://github.com/mlpack/mlpack/commit/183629bd351abe1cb363013ea937a97ac501395a,https://github.com/mlpack/mlpack/commit/183629bd351abe1cb363013ea937a97ac501395a,allkfn.cc,fastlib/branches/fastlib-stl/mlpack/allkfn/allkfn.cc,10,10,0,not detected
46,flawfinder,segfault,mlpack,0.02913355827331543,https://github.com/mlpack/mlpack/commit/183629bd351abe1cb363013ea937a97ac501395a,https://github.com/mlpack/mlpack/commit/183629bd351abe1cb363013ea937a97ac501395a,allkfn.h,fastlib/branches/fastlib-stl/mlpack/allkfn/allkfn.h,8,15,0,not detected
47,flawfinder,CWE-401,mlpack,0.03164267539978027,https://github.com/mlpack/mlpack/commit/d9b2b7f2cbf749647b9bfff45a7cd1801320f425,https://github.com/mlpack/mlpack/commit/d9b2b7f2cbf749647b9bfff45a7cd1801320f425,io.cc,fastlib/branches/fastlib-stl/fastlib/fx/io.cc,19,1,0,not detected
47,flawfinder,CWE-401,mlpack,0.03075718879699707,https://github.com/mlpack/mlpack/commit/d9b2b7f2cbf749647b9bfff45a7cd1801320f425,https://github.com/mlpack/mlpack/commit/d9b2b7f2cbf749647b9bfff45a7cd1801320f425,io.h,fastlib/branches/fastlib-stl/fastlib/fx/io.h,18,5,0,not detected
5,flawfinder,CWE-401,mlpack,0.035388946533203125,https://github.com/mlpack/mlpack/commit/bde18b80ada1e0d5774f17c39cb72477a1a97618,https://github.com/mlpack/mlpack/commit/bde18b80ada1e0d5774f17c39cb72477a1a97618,cf_main.cpp,src/mlpack/methods/cf/cf_main.cpp,18,4,0,not detected
5,flawfinder,CWE-401,mlpack,0.031982421875,https://github.com/mlpack/mlpack/commit/bde18b80ada1e0d5774f17c39cb72477a1a97618,https://github.com/mlpack/mlpack/commit/bde18b80ada1e0d5774f17c39cb72477a1a97618,fastmks_main.cpp,src/mlpack/methods/fastmks/fastmks_main.cpp,29,3,0,not detected
5,flawfinder,CWE-401,mlpack,0.033203125,https://github.com/mlpack/mlpack/commit/bde18b80ada1e0d5774f17c39cb72477a1a97618,https://github.com/mlpack/mlpack/commit/bde18b80ada1e0d5774f17c39cb72477a1a97618,hmm_train_main.cpp,src/mlpack/methods/hmm/hmm_train_main.cpp,14,4,2,321,"/media/nimashiri/DATA/vsprojects/ICSE23/vul_hmm_train_main.cpp:321:  [2] (buffer) char:\n  Statically-sized arrays can be improperly restricted, leading to potential\n  overflows or other issues (CWE-119!/CWE-120). Perform bounds checking, use\n  functions that limit length, or ensure that the size is larger than the\n  maximum possible length.\n      char lineBuf[1024];",472,"/media/nimashiri/DATA/vsprojects/ICSE23/vul_hmm_train_main.cpp:472:  [2] (buffer) char:\n  Statically-sized arrays can be improperly restricted, leading to potential\n  overflows or other issues (CWE-119!/CWE-120). Perform bounds checking, use\n  functions that limit length, or ensure that the size is larger than the\n  maximum possible length.\n    char lineBuf[1024]; // Max 1024 characters... hopefully long enough.\n\nANALYSIS SUMMARY:\n\nHits = 2\nLines analyzed = 532 in approximately 0.01 seconds (70337 lines/second)\nPhysical Source Lines of Code (SLOC) = 386\nHits@level = [0]   0 [1]   0 [2]   2 [3]   0 [4]   0 [5]   0\nHits@level+ = [0+]   2 [1+]   2 [2+]   2 [3+]   0 [4+]   0 [5+]   0\nHits/KSLOC@level+ = [0+] 5.18135 [1+] 5.18135 [2+] 5.18135 [3+]   0 [4+]   0 [5+]   0\nMinimum risk level = 1\n\nNot every hit is necessarily a security vulnerability.\nYou can inhibit a report by adding a comment in this form:\n// flawfinder: ignore\nMake *sure* it's a false positive!\nYou can use the option --neverignore to show these.\n\nThere may be other security vulnerabilities; review your code!\nSee 'Secure Programming HOWTO'\n(https://dwheeler.com/secure-programs) for more information."
5,flawfinder,CWE-401,mlpack,0.03451371192932129,https://github.com/mlpack/mlpack/commit/bde18b80ada1e0d5774f17c39cb72477a1a97618,https://github.com/mlpack/mlpack/commit/bde18b80ada1e0d5774f17c39cb72477a1a97618,kde_impl.hpp,src/mlpack/methods/kde/kde_impl.hpp,10,1,0,not detected
5,flawfinder,CWE-401,mlpack,0.030942201614379883,https://github.com/mlpack/mlpack/commit/bde18b80ada1e0d5774f17c39cb72477a1a97618,https://github.com/mlpack/mlpack/commit/bde18b80ada1e0d5774f17c39cb72477a1a97618,preprocess_scale_main.cpp,src/mlpack/methods/preprocess/preprocess_scale_main.cpp,16,3,0,not detected
6,flawfinder,CWE-190,mlpack,0.0311739444732666,https://github.com/mlpack/mlpack/commit/177463e2effa3c313cc6c46edf99a47af031e871,https://github.com/mlpack/mlpack/commit/177463e2effa3c313cc6c46edf99a47af031e871,gmm.cpp,src/mlpack/methods/gmm/gmm.cpp,9,7,0,not detected
8,flawfinder,CWE-121,mlpack,0.03346061706542969,https://github.com/mlpack/mlpack/commit/09cb26c5f20502617af2eec5a96dccbec7bdfc40,https://github.com/mlpack/mlpack/commit/09cb26c5f20502617af2eec5a96dccbec7bdfc40,kfn_main.cpp,src/mlpack/methods/neighbor_search/kfn_main.cpp,2,2,0,not detected
8,flawfinder,CWE-121,mlpack,0.030422449111938477,https://github.com/mlpack/mlpack/commit/09cb26c5f20502617af2eec5a96dccbec7bdfc40,https://github.com/mlpack/mlpack/commit/09cb26c5f20502617af2eec5a96dccbec7bdfc40,furthest_neighbor_sort.hpp,src/mlpack/methods/neighbor_search/sort_policies/furthest_neighbor_sort.hpp,3,1,0,not detected
8,flawfinder,CWE-121,mlpack,0.030487537384033203,https://github.com/mlpack/mlpack/commit/09cb26c5f20502617af2eec5a96dccbec7bdfc40,https://github.com/mlpack/mlpack/commit/09cb26c5f20502617af2eec5a96dccbec7bdfc40,furthest_neighbor_sort_impl.hpp,src/mlpack/methods/neighbor_search/sort_policies/furthest_neighbor_sort_impl.hpp,5,5,0,not detected
8,flawfinder,CWE-121,mlpack,0.029886484146118164,https://github.com/mlpack/mlpack/commit/09cb26c5f20502617af2eec5a96dccbec7bdfc40,https://github.com/mlpack/mlpack/commit/09cb26c5f20502617af2eec5a96dccbec7bdfc40,nearest_neighbor_sort.hpp,src/mlpack/methods/neighbor_search/sort_policies/nearest_neighbor_sort.hpp,3,1,0,not detected
8,flawfinder,CWE-121,mlpack,0.029319286346435547,https://github.com/mlpack/mlpack/commit/09cb26c5f20502617af2eec5a96dccbec7bdfc40,https://github.com/mlpack/mlpack/commit/09cb26c5f20502617af2eec5a96dccbec7bdfc40,nearest_neighbor_sort_impl.hpp,src/mlpack/methods/neighbor_search/sort_policies/nearest_neighbor_sort_impl.hpp,5,5,0,not detected
9,flawfinder,CWE-401,mlpack,0.030600547790527344,https://github.com/mlpack/mlpack/commit/e97d1bf8c313736948425fa56b3d8de24cc4b4ec,https://github.com/mlpack/mlpack/commit/e97d1bf8c313736948425fa56b3d8de24cc4b4ec,kde_main.cpp,src/mlpack/methods/kde/kde_main.cpp,10,6,0,not detected
12,flawfinder,CWE-401,mlpack,0.036283016204833984,https://github.com/mlpack/mlpack/commit/0e02c33cea0f8d19d079a51bcd7b5645492fe89a,https://github.com/mlpack/mlpack/commit/0e02c33cea0f8d19d079a51bcd7b5645492fe89a,sparse_coding_main.cpp,src/mlpack/methods/sparse_coding/sparse_coding_main.cpp,16,4,0,not detected
